159901 深证100ETF 159901.txt
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
| 2011-12-26 | -11127.5473287 |  -0.241903202798  | 2000 |  5  | 712.016845712 | 13159.8032304 | 36872.4526713 | 48000  |
| 2012-01-30 | -9820.51494665 |  -0.204594061389  | 2000 |  5  | 687.551695616 |  13847.354926 | 40179.4850533 | 50000  |
| 2012-02-27 | -5597.91748774 |  -0.111958349755  | 2000 |  5  | 622.096105273 | 14469.4510313 | 46402.0825123 | 52000  |
| 2012-03-26 | -7107.74039499 |  -0.136687315288  | 2000 |  5  | 642.946920623 | 15112.3979519 |  46892.259605 | 54000  |
| 2012-04-25 | -6258.88991071 |  -0.115905368717  | 2000 |  5  | 631.449009306 | 15743.8469612 | 49741.1100893 | 56000  |
| 2012-05-25 | -7018.02018015 |  -0.125321788931  | 2000 |  5  | 641.169853768 |  16385.016815 | 50981.9798198 | 58000  |
| 2012-06-25 | -9208.78142327 |  -0.158772093505  | 2000 |  5  | 669.890198449 | 17054.9070134 | 50791.2185767 | 60000  |
| 2012-07-25 | -10881.7513292 |  -0.181362522153  | 2000 |  5  | 692.636183731 | 17747.5431972 | 51118.2486708 | 62000  |
| 2012-08-27 | -14418.5124254 |  -0.232556652023  | 2000 |  5  | 744.042069146 | 18491.5852663 | 49581.4875746 | 64000  |
| 2012-09-25 | -15159.477519  |  -0.236866836235  | 2000 |  5  | 755.252697331 | 19246.8379636 |  50840.522481 | 66000  |
| 2012-10-25 | -13501.550719  |  -0.204568950287  | 2000 |  5  | 731.331793687 | 19978.1697573 |  54498.449281 | 68000  |
| 2012-11-26 | -17224.4881108 |  -0.253301295747  | 2000 |  5  | 784.876858919 | 20763.0466163 | 52775.5118892 | 70000  |
| 2012-12-25 | -11829.0196859 |  -0.168985995513  | 2000 |  5  | 712.016845712 |  21475.063462 | 60170.9803141 | 72000  |
| 2013-01-25 | -8683.62787604 |  -0.120605942723  | 2000 |  5  | 676.592281083 |  22151.655743 |  65316.372124 | 74000  |
| 2013-02-25 | -7709.5246922  |  -0.104182766111  | 2000 |  5  | 666.599839615 | 22818.2555827 | 68290.4753078 | 76000  |
| 2013-03-25 | -7520.56951975 |  -0.098954862102  | 2000 |  5  | 664.711958151 | 23482.9675408 | 70479.4304803 | 78000  |
| 2013-04-25 | -10580.7035968 |  -0.135650046113  | 2000 |  5  | 694.831429368 | 24177.7989702 | 69419.2964032 | 80000  |
| 2013-05-27 | -5225.48556512 |  -0.065318569564  | 2000 |  5  | 645.025704032 | 24822.8246742 | 76774.5144349 | 82000  |
| 2013-06-25 | -18322.0432983 |  -0.223439552418  | 2000 |  5  | 777.626193724 | 25600.4508679 | 65677.9567017 | 84000  |
| 2013-07-25 | -14230.9711594 |  -0.169416323327  | 2000 |  5  |  731.97578426 | 26332.4266522 | 71769.0288406 | 86000  |
| 2013-08-26 | -11197.2091238 |   -0.13020010609  | 2000 |  5  | 702.242247175 | 27034.6688994 | 76802.7908762 | 88000  |
| 2013-09-25 | -9496.32151622 |  -0.107912744502  | 2000 |  5  | 686.983471074 | 27721.6523704 | 80503.6784838 | 90000  |
| 2013-10-25 | -11488.9639912 |  -0.127655155458  | 2000 |  5  | 704.374536596 |  28426.026907 | 80511.0360088 | 92000  |
| 2013-11-25 | -11749.7982333 |  -0.127715198188  | 2000 |  5  | 706.619912868 | 29132.6468199 | 82250.2017667 | 94000  |
| 2013-12-25 | -13456.1448076 |  -0.143150476677  | 2000 |  5  | 721.545083005 | 29854.1919029 | 82543.8551924 | 96000  |
| 2014-01-27 | -15643.4862357 |  -0.162952981622  | 2000 |  5  | 741.139757783 | 30595.3316607 | 82356.5137643 | 98000  |
| 2014-02-25 | -18815.1030626 |  -0.191990847578  | 2000 |  5  | 770.776185141 | 31366.1078458 | 81184.8969374 | 100000 |
| 2014-03-25 | -19670.1245852 |  -0.196701245852  | 2000 |  5  | 778.931750742 | 32145.0395966 | 82329.8754148 | 102000 |
| 2014-04-25 | -20314.8108732 |  -0.199164812482  | 2000 |  5  | 785.031283202 | 32930.0708798 | 83685.1891268 | 104000 |
| 2014-05-26 | -19944.4080652 |  -0.191773154473  | 2000 |  5  | 781.525443648 | 33711.5963234 | 86055.5919348 | 106000 |
| 2014-06-25 | -19804.448201  |   -0.18683441699  | 2000 |  5  | 780.211184982 | 34491.8075084 |  88195.551799 | 108000 |
| 2014-07-25 | -15456.5820934 |  -0.143116500865  | 2000 |  5  | 743.515205725 | 35235.3227141 | 94543.4179066 | 110000 |
| 2014-08-25 | -9654.80091013 |  -0.0877709173648 | 2000 |  5  | 700.491573034 | 35935.8142872 |  102345.19909 | 112000 |
| 2014-09-25 | -7316.78581861 |  -0.065328444809  | 2000 |  5  | 684.813950295 | 36620.6282375 | 106683.214181 | 114000 |
| 2014-10-27 | -9815.65060158 |  -0.0861021982595 | 2000 |  5  | 701.205581526 |  37321.833819 | 106184.349398 | 116000 |
| 2014-11-25 | 487.639899228  |  0.00420379223472 | 2000 |  5  | 639.156761606 | 37960.9905806 | 118487.639899 | 118000 |
| 2014-12-25 | 17637.2115426  |   0.149467894429  | 2000 |  5  | 558.323071756 | 38519.3136524 | 137637.211543 | 120000 |
| 2015-01-26 | 31934.4327017  |   0.266120272514  | 2000 |  5  | 505.767524401 | 39025.0811768 | 153934.432702 | 122000 |
| 2015-02-25 | 31305.0314029  |   0.256598618056  | 2000 |  5  | 507.827415044 | 39532.9085918 | 155305.031403 | 124000 |
| 2015-03-25 | 51042.7659536  |   0.411635209304  | 2000 |  5  | 450.552180492 | 39983.4607723 | 177042.765954 | 126000 |
| 2015-04-27 | 79785.8742489  |   0.633221224198  | 2000 |  5  | 387.611960598 | 40371.0727329 | 207785.874249 | 128000 |
| 2015-05-25 | 103591.732947  |   0.809310413647  | 2000 |  5  | 347.760907839 | 40718.8336407 | 233591.732947 | 130000 |
| 2015-06-25 | 91831.2056747  |   0.706393889805  | 2000 |  5  | 366.189427313 |  41085.023068 | 223831.205675 | 132000 |
| 2015-07-27 |  49286.77279   |   0.373384642349  | 2000 |  5  | 452.114399674 | 41537.1374677 |  183286.77279 | 134000 |
| 2015-08-25 | 15715.6120024  |   0.117280686585  | 2000 |  5  | 553.474823138 | 42090.6122909 | 151715.612002 | 136000 |
| 2015-09-25 | 15138.1796752  |   0.111310144671  | 2000 |  5  | 555.571026762 | 42646.1833176 | 153138.179675 | 138000 |
| 2015-10-26 | 38400.9372933  |   0.278267661546  | 2000 |  5  | 482.291792578 | 43128.4751102 | 178400.937293 | 140000 |
| 2015-11-25 | 51511.3065743  |   0.367937904102  | 2000 |  5  | 449.263613025 | 43577.7387232 | 193511.306574 | 142000 |
| 2015-12-25 | 60727.3560882  |   0.427657437241  | 2000 |  5  |  428.82937105 | 44006.5680943 | 204727.356088 | 144000 |
| 2016-01-25 | 22265.0162306  |   0.154618168268  | 2000 |  5  | 528.015244951 | 44534.5833392 | 168265.016231 | 146000 |
| 2016-02-25 | 12573.7443543  |  0.0861215366733  | 2000 |  5  |  560.26735565 | 45094.8506949 | 160573.744354 | 148000 |
| 2016-03-25 | 25262.9448249  |   0.170695573141  | 2000 |  5  | 519.220258699 | 45614.0709536 | 175262.944825 | 150000 |
| 2016-04-25 |  22010.222973  |   0.14673481982   | 2000 |  5  | 529.023361884 | 46143.0943155 | 174010.222973 | 152000 |
| 2016-05-25 | 18161.5032165  |   0.119483573793  | 2000 |  5  | 540.972937795 | 46684.0672533 | 172161.503217 | 154000 |
| 2016-06-27 | 25467.2281484  |   0.165371611353  | 2000 |  5  | 518.936635106 | 47203.0038884 | 181467.228148 | 156000 |
| 2016-07-25 | 29729.3796999  |   0.190572946794  | 2000 |  5  | 507.014333638 |  47710.018222 |  187729.3797  | 158000 |
| 2016-08-25 | 33297.8600647  |   0.210745949777  | 2000 |  5  | 497.543457116 | 48207.5616791 | 193297.860065 | 160000 |
| 2016-09-26 | 28515.4907023  |   0.17822181689   | 2000 |  5  |  510.15189485 |  48717.713574 | 190515.490702 | 162000 |
| 2016-10-25 | 36193.2741329  |   0.223415272426  | 2000 |  5  | 490.376815869 | 49208.0903898 | 200193.274133 | 164000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+--------+
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+--------+
|    DATE    |     EARN$      |    EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$  |
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+--------+
| 2011-01-25 |      -5.0      |        0         | 2000 |  5  | 550.041356493 | 550.041356493 |     1995.0    |  2000  |
| 2011-02-25 |  233.11827957  |  0.116559139785  | 2000 |  5  | 490.292455149 | 1040.33381164 | 4233.11827957 |  4000  |
| 2011-03-25 | 321.748322618  | 0.0804370806544  | 2000 |  5  | 479.682616013 | 1520.01642766 | 6321.74832262 |  6000  |
| 2011-04-25 | 84.0338075436  | 0.0140056345906  | 2000 |  5  | 498.015427245 |  2018.0318549 | 8084.03380754 |  8000  |
| 2011-05-25 | -531.219025378 | -0.0664023781723 | 2000 |  5  |  538.67962738 | 2556.71148228 | 9468.78097462 | 10000  |
| 2011-06-27 | -315.319153309 | -0.0315319153309 | 2000 |  5  | 526.399113433 | 3083.11059571 | 11684.6808467 | 12000  |
| 2011-07-25 | -361.324524232 | -0.0301103770193 | 2000 |  5  | 528.252925912 | 3611.36352162 | 13638.6754758 | 14000  |
| 2011-08-25 | -738.294966959 | -0.0527353547828 | 2000 |  5  |  543.06402439 | 4154.42754601 |  15261.705033 | 16000  |
| 2011-09-26 | -2384.29384764 | -0.149018365477  | 2000 |  5  | 608.491429269 | 4762.91897528 | 15615.7061524 | 18000  |
| 2011-10-25 | -2751.27568976 | -0.152848649431  | 2000 |  5  | 622.931368263 | 5385.85034355 | 17248.7243102 | 20000  |
| 2011-11-25 | -3029.87688721 |  -0.15149384436  | 2000 |  5  | 632.971635256 |  6018.8219788 | 18970.1231128 | 22000  |
| 2011-12-26 | -5140.86269759 | -0.233675577163  | 2000 |  5  | 712.016845712 | 6730.83882451 | 18859.1373024 | 24000  |
| 2012-01-30 | -4474.79806679 |  -0.18644991945  | 2000 |  5  | 687.551695616 | 7418.39052013 | 21525.2019332 | 26000  |
| 2012-02-27 | -2214.96344099 | -0.0851909015766 | 2000 |  5  | 622.096105273 |  8040.4866254 |  25785.036559 | 28000  |
| 2012-03-26 | -3056.17405003 | -0.109149073216  | 2000 |  5  | 642.946920623 | 8683.43354603 |  26943.82595  | 30000  |
| 2012-04-25 | -2570.56005468 | -0.0856853351561 | 2000 |  5  | 631.449009306 | 9314.88255533 | 29429.4399453 | 32000  |
| 2012-05-25 | -3021.74292908 | -0.0944294665339 | 2000 |  5  | 641.169853768 |  9956.0524091 | 30978.2570709 | 34000  |
| 2012-06-25 | -4354.88032046 | -0.128084715308  | 2000 |  5  | 669.890198449 | 10625.9426075 | 31645.1196795 | 36000  |
| 2012-07-25 | -5399.09750748 | -0.149974930763  | 2000 |  5  | 692.636183731 | 11318.5787913 | 32600.9024925 | 38000  |
| 2012-08-27 | -7656.49468694 | -0.201486702288  | 2000 |  5  | 744.042069146 | 12062.6208604 | 32343.5053131 | 40000  |
| 2012-09-25 | -8141.58699719 |  -0.20353967493  | 2000 |  5  | 755.252697331 | 12817.8735578 | 33858.4130028 | 42000  |
| 2012-10-25 | -7039.1227218  | -0.167598160043  | 2000 |  5  | 731.331793687 | 13549.2053514 | 36960.8772782 | 44000  |
| 2012-11-26 | -9565.6298377  |  -0.21740067813  | 2000 |  5  | 784.876858919 | 14334.0822104 | 36434.3701623 | 46000  |
| 2012-12-25 | -5842.33505478 |  -0.1270072838   | 2000 |  5  | 712.016845712 | 15046.0990561 | 42157.6649452 | 48000  |
| 2013-01-25 | -3640.07232326 | -0.0758348400679 | 2000 |  5  | 676.592281083 | 15722.6913372 | 46359.9276767 | 50000  |
| 2013-02-25 | -2950.12936616 | -0.0590025873231 | 2000 |  5  | 666.599839615 | 16389.2911768 | 49049.8706338 | 52000  |
| 2013-03-25 | -2815.82039115 | -0.0541503921376 | 2000 |  5  | 664.711958151 | 17054.0031349 | 51184.1796088 | 54000  |
| 2013-04-25 | -5039.54619901 | -0.0933249296112 | 2000 |  5  | 694.831429368 | 17748.8345643 |  50960.453801 | 56000  |
| 2013-05-27 | -1109.6295761  | -0.019814813859  | 2000 |  5  | 645.025704032 | 18393.8602683 | 56890.3704239 | 58000  |
| 2013-06-25 | -10815.5514816 | -0.186475025545  | 2000 |  5  | 777.626193724 |  19171.486462 | 49184.4485184 | 60000  |
| 2013-07-25 | -7753.11364769 | -0.129218560795  | 2000 |  5  |  731.97578426 | 19903.4622463 | 54246.8863523 | 62000  |
| 2013-08-26 | -5461.25410447 | -0.0880847436204 | 2000 |  5  | 702.242247175 | 20605.7044935 | 58538.7458955 | 64000  |
| 2013-09-25 | -4166.03415093 | -0.0650942836082 | 2000 |  5  | 686.983471074 | 21292.6879646 | 61833.9658491 | 66000  |
| 2013-10-25 | -5697.71987799 | -0.0863290890604 | 2000 |  5  | 704.374536596 | 21997.0625012 |  62302.280122 | 68000  |
| 2013-11-25 | -5900.6934405  | -0.0867749035367 | 2000 |  5  | 706.619912868 |  22703.682414 | 64099.3065595 | 70000  |
| 2013-12-25 | -7231.58849347 |  -0.10330840705  | 2000 |  5  | 721.545083005 |  23425.227497 | 64768.4115065 | 72000  |
| 2014-01-27 | -8948.97262351 | -0.124291286438  | 2000 |  5  | 741.139757783 | 24166.3672548 | 65051.0273765 | 74000  |
| 2014-02-25 | -11455.1916344 | -0.154799886951  | 2000 |  5  | 770.776185141 | 24937.1434399 | 64544.8083656 | 76000  |
| 2014-03-25 | -12135.9882216 | -0.159684055547  | 2000 |  5  | 778.931750742 | 25716.0751907 | 65864.0117784 | 78000  |
| 2014-04-25 | -12652.7381179 | -0.162214591255  | 2000 |  5  | 785.031283202 | 26501.1064739 | 67347.2618821 | 80000  |
| 2014-05-26 | -12355.6255041 | -0.154445318801  | 2000 |  5  | 781.525443648 | 27282.6319175 | 69644.3744959 | 82000  |
| 2014-06-25 | -12243.3101868 | -0.149308660815  | 2000 |  5  | 780.211184982 | 28062.8431025 | 71756.6898132 | 84000  |
| 2014-07-25 | -8706.77938731 | -0.103652135563  | 2000 |  5  | 743.515205725 | 28806.3583082 | 77293.2206127 | 86000  |
| 2014-08-25 | -3964.49153811 | -0.0460987388153 | 2000 |  5  | 700.491573034 | 29506.8498813 | 84035.5084619 | 88000  |
| 2014-09-25 | -2045.64492585 | -0.0232459650665 | 2000 |  5  | 684.813950295 | 30191.6638316 | 87954.3550741 | 90000  |
| 2014-10-27 | -4106.69723278 | -0.0456299692531 | 2000 |  5  | 701.205581526 | 30892.8694131 | 87893.3027672 | 92000  |
| 2014-11-25 | 4420.91329912  | 0.0480534054252  | 2000 |  5  | 639.156761606 | 31532.0261747 | 98420.9132991 | 94000  |
| 2014-12-25 | 18665.2359275  |  0.198566339654  | 2000 |  5  | 558.323071756 | 32090.3492465 | 114665.235927 | 96000  |
| 2015-01-26 | 30575.3826027  |  0.318493568778  | 2000 |  5  | 505.767524401 | 32596.1167709 | 128575.382603 | 98000  |
| 2015-02-25 | 30048.8447343  |  0.306620864636  | 2000 |  5  | 507.827415044 | 33103.9441859 | 130048.844734 | 100000 |
| 2015-03-25 | 46575.9544608  |  0.465759544608  | 2000 |  5  | 450.552180492 | 33554.4963664 | 148575.954461 | 102000 |
| 2015-04-27 | 70696.6373482  |  0.693104287728  | 2000 |  5  | 387.611960598 |  33942.108327 | 174696.637348 | 104000 |
| 2015-05-25 | 90710.6928395  |  0.87221820038   | 2000 |  5  | 347.760907839 | 34289.8692348 | 196710.692839 | 106000 |
| 2015-06-25 | 80806.2075914  |  0.762322713126  | 2000 |  5  | 366.189427313 | 34656.0586622 | 188806.207591 | 108000 |
| 2015-07-27 | 44918.3244526  |  0.415910411598  | 2000 |  5  | 452.114399674 | 35108.1730618 | 154918.324453 | 110000 |
| 2015-08-25 | 16542.4098013  |  0.150385543649  | 2000 |  5  | 553.474823138 |  35661.647885 | 128542.409801 | 112000 |
| 2015-09-25 | 16052.4113901  |  0.143325101697  | 2000 |  5  | 555.571026762 | 36217.2189117 |  130052.41139 | 114000 |
| 2015-10-26 | 35807.5260283  |  0.314101105512  | 2000 |  5  | 482.291792578 | 36699.5107043 | 151807.526028 | 116000 |
| 2015-11-25 | 46962.8472335  |  0.404852131323  | 2000 |  5  | 449.263613025 | 37148.7743173 | 164962.847234 | 118000 |
| 2015-12-25 | 54818.5278791  |  0.464563795585  | 2000 |  5  |  428.82937105 | 37577.6036884 | 174818.527879 | 120000 |
| 2016-01-25 | 21974.4600158  |  0.183120500132  | 2000 |  5  | 528.015244951 | 38105.6189333 | 143974.460016 | 122000 |
| 2016-02-25 | 13681.4878978  |  0.112143343425  | 2000 |  5  |  560.26735565 |  38665.886289 | 137681.487898 | 124000 |
| 2016-03-25 | 24560.9348881  |  0.19807205555   | 2000 |  5  | 519.220258699 | 39185.1065477 | 150560.934888 | 126000 |
| 2016-04-25 |  21765.955302  |   0.172745677    | 2000 |  5  | 529.023361884 | 39714.1299096 | 149765.955302 | 128000 |
| 2016-05-25 | 18452.7682805  |  0.144162252191  | 2000 |  5  | 540.972937795 | 40255.1028474 |  148452.76828 | 130000 |
| 2016-06-27 | 24751.7173864  |  0.190397826049  | 2000 |  5  | 518.936635106 | 40774.0394825 | 156751.717386 | 132000 |
| 2016-07-25 | 28432.6905556  |  0.215399170876  | 2000 |  5  | 507.014333638 | 41281.0538161 | 162432.690556 | 134000 |
| 2016-08-25 | 31519.6414864  |  0.235221205123  | 2000 |  5  | 497.543457116 | 41778.5972732 | 167519.641486 | 136000 |
| 2016-09-26 | 27374.3824966  |  0.20128222424   | 2000 |  5  |  510.15189485 | 42288.7491681 | 165374.382497 | 138000 |
| 2016-10-25 | 34038.3182405  |  0.246654480003  | 2000 |  5  | 490.376815869 | 42779.1259839 |  174038.31824 | 140000 |
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+--------+
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+--------+
|    DATE    |     EARN$      |    EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$  |
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+--------+
| 2012-01-30 |      -5.0      |        0         | 2000 |  5  | 687.551695616 | 687.551695616 |     1995.0    |  2000  |
| 2012-02-27 | 199.909532672  | 0.0999547663358  | 2000 |  5  | 622.096105273 | 1309.64780089 | 4199.90953267 |  4000  |
| 2012-03-26 | 58.7061613792  | 0.0146765403448  | 2000 |  5  | 642.946920623 | 1952.59472151 | 6058.70616138 |  6000  |
| 2012-04-25 | 164.027763145  | 0.0273379605241  | 2000 |  5  | 631.449009306 | 2584.04373082 | 8164.02776314 |  8000  |
| 2012-05-25 | 35.2520684384  | 0.0044065085548  | 2000 |  5  | 641.169853768 | 3225.21358459 | 10035.2520684 | 10000  |
| 2012-06-25 | -399.991423745 | -0.0399991423745 | 2000 |  5  | 669.890198449 | 3895.10378303 | 11600.0085763 | 12000  |
| 2012-07-25 | -785.932573726 | -0.0654943811438 | 2000 |  5  | 692.636183731 | 4587.73996677 | 13214.0674263 | 14000  |
| 2012-08-27 | -1703.89282711 | -0.121706630508  | 2000 |  5  | 744.042069146 | 5331.78203591 | 14296.1071729 | 16000  |
| 2012-09-25 | -1921.09775214 | -0.120068609509  | 2000 |  5  | 755.252697331 | 6087.03473324 | 16078.9022479 | 18000  |
| 2012-10-25 | -1400.17795119 | -0.077787663955  | 2000 |  5  | 731.331793687 | 6818.36652693 | 18599.8220488 | 20000  |
| 2012-11-26 | -2674.07596185 | -0.133703798093  | 2000 |  5  | 784.876858919 | 7603.24338585 | 19325.9240381 | 22000  |
| 2012-12-25 | -701.472357192 | -0.0318851071451 | 2000 |  5  | 712.016845712 | 8315.26023156 | 23298.5276428 | 24000  |
| 2013-01-25 | 513.376318778  | 0.0213906799491  | 2000 |  5  | 676.592281083 | 8991.85251264 | 26513.3763188 | 26000  |
| 2013-02-25 | 905.816199837  | 0.0348390846091  | 2000 |  5  | 666.599839615 | 9658.45235226 | 28905.8161998 | 28000  |
| 2013-03-25 | 982.913044831  | 0.0351040373154  | 2000 |  5  | 664.711958151 | 10323.1643104 | 30982.9130448 | 30000  |
| 2013-04-25 | -365.130631953 | -0.0121710210651 | 2000 |  5  | 694.831429368 | 11017.9957398 |  31634.869368 | 32000  |
| 2013-05-27 | 2072.55902356  | 0.0647674694861  | 2000 |  5  | 645.025704032 | 11663.0214438 | 36072.5590236 | 34000  |
| 2013-06-25 | -4083.51848591 |  -0.12010348488  | 2000 |  5  | 777.626193724 | 12440.6476375 | 31916.4815141 | 36000  |
| 2013-07-25 | -2098.0148639  | -0.058278190664  | 2000 |  5  |  731.97578426 | 13172.6234218 | 35901.9851361 | 38000  |
| 2013-08-26 | -582.894121029 | -0.0153393189745 | 2000 |  5  | 702.242247175 |  13874.865669 |  39417.105879 | 40000  |
| 2013-09-25 | 287.609902683  | 0.00719024756706 | 2000 |  5  | 686.983471074 |  14561.84914  | 42287.6099027 | 42000  |
| 2013-10-25 | -761.474680658 | -0.0181303495395 | 2000 |  5  | 704.374536596 | 15266.2236766 | 43238.5253193 | 44000  |
| 2013-11-25 | -903.870693748 | -0.020542515767  | 2000 |  5  | 706.619912868 | 15972.8435895 | 45096.1293063 | 46000  |
| 2013-12-25 | -1841.68475938 | -0.0400366252038 | 2000 |  5  | 721.545083005 | 16694.3886725 | 46158.3152406 | 48000  |
| 2014-01-27 | -3067.04457134 | -0.0638967619028 | 2000 |  5  | 741.139757783 | 17435.5284303 | 46932.9554287 | 50000  |
| 2014-02-25 | -4876.62176387 | -0.0975324352774 | 2000 |  5  | 770.776185141 | 18206.3046154 | 47123.3782361 | 52000  |
| 2014-03-25 | -5375.01261895 | -0.103365627287  | 2000 |  5  | 778.931750742 | 18985.2363662 | 48624.9873811 | 54000  |
